,count,mean,std,min,25%,50%,75%,max,mineral
pH,19153.0,12.657886587479767,0.21853868615999272,12.09782,12.4974,12.70234,12.82466,13.19439,with Straetlingite
MassWater,19153.0,0.06865718056983242,0.02937334415002074,0.007472283,0.04329987,0.06870959,0.09381598,0.1300302,with Straetlingite
Ca_aq,19153.0,2.6838209569153656e-05,2.3077761296729236e-05,2.692087e-06,1.216949e-05,2.027579e-05,3.430658e-05,0.0004382453,with Straetlingite
Si_aq,19153.0,9.122817439398528e-05,0.00011156733188167442,1.066477e-06,1.773191e-05,3.532421e-05,0.0001292831,0.0006391903,with Straetlingite
Al_aq,19153.0,8.056465974996084e-05,4.6475155833550394e-05,5.29397e-06,4.767019e-05,6.945547e-05,0.0001020594,0.0002976354,with Straetlingite
S_aq,19153.0,0.000556642604929635,0.0006142888773897587,2.99498e-07,0.0001219565,0.0003127653,0.0007786489,0.004057713,with Straetlingite
K_aq,19153.0,0.005563321178337597,0.0023856368309653686,0.0006020983,0.003771839,0.005344865,0.007097637,0.01407827,with Straetlingite
C_aq,19153.0,1.9751546158692762e-05,1.986613230170332e-05,1.865307e-10,6.070316e-06,1.157342e-05,2.712497e-05,0.0001258835,with Straetlingite
O_aq,19153.0,0.006989078015564143,0.003179089527068621,0.0006370322,0.004682579,0.006617939,0.008862091,0.02257431,with Straetlingite
H_aq,19153.0,0.004331688288680625,0.002345584529192307,0.0003532226,0.002466203,0.003911142,0.005874734,0.01434952,with Straetlingite
Ca_s,19153.0,1.127015757521015,0.13724468903746356,0.8999861,1.008795,1.120074,1.238236,1.39999,with Straetlingite
Si_s,19153.0,0.46894698808541746,0.08388861057771631,0.299768,0.401788,0.4771049,0.5420059,0.5999678,with Straetlingite
Al_s,19153.0,0.10291346637915731,0.02295871475177955,0.05982612,0.08349599,0.104548,0.1229622,0.1399515,with Straetlingite
S_s,19153.0,0.03444309610191615,0.008645334105664175,0.01698945,0.02694981,0.03440545,0.04191291,0.04995245,with Straetlingite
K_s,19153.0,0.012429003341930768,0.003025203662050681,0.004764875,0.01016537,0.01217626,0.01448618,0.02192511,with Straetlingite
C_s,19153.0,0.5004933805967733,0.17663585468399684,0.001294053,0.38139,0.5162047,0.6394565,0.79995,with Straetlingite
O_s,19153.0,5.073350357385266,0.49029034134375576,3.756507,4.696565,5.049344,5.444923,6.461669,with Straetlingite
H_s,19153.0,3.487079741032736,0.490246825859317,1.853398,3.134375,3.490899,3.832403,5.045406,with Straetlingite
Portlandite,19153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Straetlingite
AmorfSi,19153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Straetlingite
Gibbsite,19153.0,0.006672255096815419,0.021280877189908076,0.0,0.0,0.0,0.0,0.1372676,with Straetlingite
Katoite,19153.0,3.0889466591792408e-06,0.0001680050708906646,0.0,0.0,0.0,0.0,0.0154596,with Straetlingite
Monosulfate,19153.0,0.0001613197907899546,0.0022103577222783877,0.0,0.0,0.0,0.0,0.04760931,with Straetlingite
Gypsum,19153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Straetlingite
Ettringite,19153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Straetlingite
Straetlingite,19153.0,0.036754743798355284,0.018064300325594536,1.525397e-21,0.02338365,0.03758312,0.05092662,0.0699747,with Straetlingite
Chabazite,19153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Straetlingite
Calcite,19153.0,0.47452365094991,0.17534091300383986,0.0,0.3564991,0.4900509,0.6121499,0.795973,with Straetlingite
Hemicarbonate,19153.0,3.609762674254686e-05,0.0008099847181756176,0.0,0.0,0.0,0.0,0.03708936,with Straetlingite
Monocarbonate,19153.0,3.609762674254686e-05,0.0008099847181756176,0.0,0.0,0.0,0.0,0.03708936,with Straetlingite
Thaumasite,19153.0,0.01899832619788292,0.017486223090060437,0.0,0.0,0.02154908,0.03452801,0.04974235,with Straetlingite
mETss,19153.0,0.006900220781329047,0.007895048685875435,0.0,0.0,0.0,0.0141939,0.02283584,with Straetlingite
Al_ET_ss,19153.0,0.011071450156793488,0.012670229184665477,0.0,0.0,0.0,0.02276691,0.03667969,with Straetlingite
Ca_ET_ss,19153.0,0.03321434878498897,0.03801068557196476,0.0,0.0,0.0,0.06830073,0.1100391,with Straetlingite
S_ET_ss,19153.0,0.015283450116850091,0.017450691588475623,0.0,0.0,0.0,0.03138879,0.04995245,with Straetlingite
C_ET_ss,19153.0,0.0013237242928902646,0.0016154670158316864,0.0,0.0,0.0,0.002687007,0.005109225,with Straetlingite
H2O_ET_ss,19153.0,0.17714319453602223,0.2027236577934952,0.0,0.0,0.0,0.3642706,0.586875,with Straetlingite
mCSHQ,19153.0,0.06795667445361041,0.015916664465409826,0.02899398,0.05635063,0.06781181,0.07864423,0.1160941,with Straetlingite
Ca_ss,19153.0,0.46545583277293373,0.12839811967031384,0.1747667,0.3743236,0.4520005,0.5533199,0.9160658,with Straetlingite
Si_ss,19153.0,0.4131939183313319,0.08583708085136253,0.192113,0.3473606,0.4186964,0.4825733,0.5985025,with Straetlingite
K_ss,19153.0,0.012429003341930768,0.003025203662050681,0.004764875,0.01016537,0.01217626,0.01448618,0.02192511,with Straetlingite
H2O_ss,19153.0,0.9127393311335038,0.22457732513092524,0.3752307,0.7516364,0.9039776,1.062866,1.635934,with Straetlingite
V_s,19153.0,66.36607885448755,6.269250603801681,49.20678,61.62473,66.05224,71.06693,84.13396,with Straetlingite
Gel_water,19153.0,0.34087046398997545,0.08883974681623345,0.1361167,0.278216,0.3345582,0.3977217,0.6931747,with Straetlingite
AltoSi,19153.0,0.11380644133792955,0.0344169358666918,0.05044724899501502,0.08795701138048545,0.11072023747477217,0.13395710809773553,0.23068794942353105,with Straetlingite
CatoCO2,19153.0,3.5837125347547785,14.492270423419951,1.38558061031596,1.8521088403042572,2.185062431691944,2.8068330220416144,756.1700509850043,with Straetlingite
T,30847.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,no Straetlingite
CaO,30847.0,1.164254328972023,0.14677961667103828,0.9000302,1.0373830000000002,1.171752,1.2945075,1.399974,no Straetlingite
SiO2,30847.0,0.43817911849450514,0.08616174962700326,0.3000033,0.36246429999999996,0.4327114,0.51055775,0.5999942,no Straetlingite
Al2O3,30847.0,0.0490704998576847,0.011491684942183514,0.03000096,0.039100005,0.04859958,0.05884807,0.06999926,no Straetlingite
SO3,30847.0,0.035000160804292156,0.00867485734350549,0.02000021,0.02747693,0.03501261,0.042511315,0.04999967,no Straetlingite
K2O,30847.0,0.009002382885661492,0.0017360843250317903,0.006000068,0.007491152,0.009013644,0.010505005000000001,0.0119999,no Straetlingite
CO2,30847.0,0.3384015556864201,0.2383150678280009,0.001004178,0.1331199,0.2863062,0.5369271,0.7999932,no Straetlingite
H2O,30847.0,0.10015602968489642,0.028855642598304008,0.05000376,0.075205695,0.1003143,0.1251496,0.149999,no Straetlingite
pH,30847.0,12.611085314909067,0.8260424903095649,9.260772,12.77104,12.95854,13.076740000000001,13.4799,no Straetlingite
MassWater,30847.0,0.06614485482636501,0.03022592372420725,8.488139e-08,0.0408498,0.06631201,0.091191375,0.1373174,no Straetlingite
Ca_aq,30847.0,0.00013667818699519068,0.00014128686561845665,9.764647e-11,2.378403e-05,8.211223e-05,0.00021061885,0.0007688359,no Straetlingite
Si_aq,30847.0,0.0001941619947399101,0.000412054127456655,5.87635e-12,2.006913e-06,3.269246e-06,1.2420705000000002e-05,0.00211937,no Straetlingite
Al_aq,30847.0,1.2254396600230674e-05,2.582480508845936e-05,1.662557e-11,1.594638e-06,2.58481e-06,8.849194e-06,0.0002572095,no Straetlingite
S_aq,30847.0,0.0010062328523430504,0.0021461345645719184,1.248673e-09,1.6479960000000002e-05,3.029895e-05,8.8366675e-05,0.01186176,no Straetlingite
K_aq,30847.0,0.008444441215495214,0.003679791173986716,1.618087e-08,0.0057617525,0.008087803,0.01077883,0.0235802,no Straetlingite
C_aq,30847.0,1.0657043367958106e-05,1.8189215015828464e-05,3.377748e-12,1.2204725e-06,1.938484e-06,5.2856545e-06,0.0001252367,no Straetlingite
O_aq,30847.0,0.01112658150966188,0.0076459214713353145,2.02104e-06,0.006464826,0.009171654,0.012634305,0.04890236,no Straetlingite
H_aq,30847.0,0.006637926128896317,0.004137150249683414,1.384471e-08,0.0027290335000000002,0.006842612,0.0097431585,0.01748083,no Straetlingite
Ca_s,30847.0,1.1641176473336143,0.14674062208136163,0.8996288,1.037254,1.171578,1.294368,1.399856,no Straetlingite
Si_s,30847.0,0.4379849562972088,0.08605305002642388,0.2995695,0.3623728,0.4324599,0.5102544499999999,0.5999908,no Straetlingite
Al_s,30847.0,0.09812874528414432,0.022982432847753215,0.05993726,0.078189465,0.09719375,0.11768239999999999,0.1399945,no Straetlingite
S_s,30847.0,0.033993927918436154,0.008852504972481594,0.01066541,0.02650935,0.03394162,0.041450935,0.0499854,no Straetlingite
K_s,30847.0,0.009560324572628977,0.0036689410743838413,0.0,0.007064407,0.009234378,0.011886925,0.02283857,no Straetlingite
C_s,30847.0,0.3383908986940383,0.23830209522354467,0.001004141,0.13311905000000002,0.2863045,0.5369248,0.7999656,no Straetlingite
O_s,30847.0,4.886413754465589,0.45203171790101687,3.350146,4.5641045,4.888195,5.2147939999999995,6.233165,no Straetlingite
H_s,30847.0,3.831178661912017,0.8814219809854027,1.05614,3.3297125,4.022126,4.471885,5.834454,no Straetlingite
Portlandite,30847.0,0.09825648026912098,0.1407310255048733,0.0,0.0,0.005032605,0.16600225,0.7343349,no Straetlingite
AmorfSi,30847.0,0.005806944370645767,0.029949595166787923,0.0,0.0,0.0,0.0,0.4127303,no Straetlingite
Gibbsite,30847.0,0.013358629723230785,0.03334780610016675,0.0,0.0,0.0,0.0,0.1399546,no Straetlingite
Katoite,30847.0,0.00015998128335073102,0.0017428731572905604,0.0,0.0,0.0,0.0,0.04291764,no Straetlingite
Monosulfate,30847.0,0.0007798720134057801,0.004666833171629089,0.0,0.0,0.0,0.0,0.04950871,no Straetlingite
Gypsum,30847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Straetlingite
Ettringite,30847.0,1.319339319869031e-09,2.3171970797638481e-07,0.0,0.0,0.0,0.0,4.069766e-05,no Straetlingite
Straetlingite,30847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Straetlingite
Chabazite,30847.0,0.004415307134828022,0.013160806833646376,0.0,0.0,0.0,0.0,0.06997472,no Straetlingite
Calcite,30847.0,0.30224737933756735,0.23980626936039406,0.0,0.09339307999999999,0.2475165,0.50109525,0.7842618,no Straetlingite
Hemicarbonate,30847.0,0.0013971792436089734,0.006310361095541179,0.0,0.0,0.0,0.0,0.05976243,no Straetlingite
Monocarbonate,30847.0,0.0013971792436089734,0.006310361095541179,0.0,0.0,0.0,0.0,0.05976243,no Straetlingite
Thaumasite,30847.0,0.006920993009693001,0.013588845303780833,0.0,0.0,0.0,0.0,0.04966884,no Straetlingite
mETss,30847.0,0.011949654957255034,0.0075807463826492736,0.0,0.009098249499999999,0.01350688,0.018101899999999997,0.02284897,no Straetlingite
Al_ET_ss,30847.0,0.019184280142908874,0.012172756221914948,0.0,0.014521705,0.02168728,0.029060185,0.03670131,no Straetlingite
Ca_ET_ss,30847.0,0.05755283756270574,0.03651826681992266,0.0,0.04356512,0.06506185,0.08718055,0.1101039,no Straetlingite
S_ET_ss,30847.0,0.02629292363421013,0.01665081737135487,0.0,0.020067269999999998,0.02972981,0.03980847999999999,0.0499854,no Straetlingite
C_ET_ss,30847.0,0.0024834951416645126,0.0017218906396701669,0.0,0.00018136685,0.002859663,0.0039298345,0.005092318,no Straetlingite
H2O_ET_ss,30847.0,0.3069484680237346,0.19476409044226395,0.0,0.23234729999999998,0.3469965,0.46496295,0.5872209,no Straetlingite
mCSHQ,30847.0,0.0755911787899861,0.022892886957133814,0.0,0.06411514,0.07552416,0.09183708,0.1221489,no Straetlingite
Ca_ss,30847.0,0.5675322036124939,0.2068354605193372,0.0,0.4837956,0.5888915,0.7162049500000001,0.971046,no Straetlingite
Si_ss,30847.0,0.4075957904832428,0.10230815152558416,0.0,0.34082025,0.4057713,0.48367455000000004,0.5999908,no Straetlingite
K_ss,30847.0,0.009560324572628977,0.0036689410743838413,0.0,0.007064407,0.009234378,0.011886925,0.02283857,no Straetlingite
H2O_ss,30847.0,1.0449489308651951,0.34073342500218934,0.0,0.88426405,1.057547,1.2897575,1.725346,no Straetlingite
V_s,30847.0,65.98465821862742,6.242474186903319,48.29359,61.26716,66.09262,70.706155,83.41736,no Straetlingite
Gel_water,30847.0,0.42821259649551674,0.15405579465566904,0.0,0.362672,0.4429101,0.5368444,0.7348651,no Straetlingite
AltoSi,30847.0,0.11652263108141363,0.0363454957806491,0.05042109315964878,0.08893600130300335,0.111990407204211,0.13913515404008636,0.23136509919413364,no Straetlingite
CatoCO2,30847.0,13.3894949856308,49.19692371478816,1.12681356563985,2.2306467886154255,4.181008177256813,8.803203189557115,1255.600102770624,no Straetlingite
T,3987.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,with Chabazite
CaO,3987.0,0.9913928773764735,0.06818844903522442,0.9000302,0.93539465,0.9784262,1.034468,1.229655,with Chabazite
SiO2,3987.0,0.49106863619262603,0.07842784117200965,0.3008412,0.4361421,0.5057643,0.5569984,0.5999712,with Chabazite
Al2O3,3987.0,0.049876991504890895,0.011455766775930432,0.03000855,0.040212675,0.04983572,0.059681134999999996,0.06999838,with Chabazite
SO3,3987.0,0.035763234680210684,0.00860718077703763,0.02000021,0.02837398,0.03600263,0.04322228,0.04999214,with Chabazite
K2O,3987.0,0.008991757348883873,0.0017282676331199852,0.006000068,0.007502992,0.008995041,0.010462325,0.01199949,with Chabazite
CO2,3987.0,0.7095774561324304,0.06864086905265918,0.4734658,0.6667688,0.7241191,0.7657189,0.7999932,with Chabazite
H2O,3987.0,0.10055341734135942,0.028931342858531117,0.05002468,0.07585072,0.1008457,0.12594955000000002,0.1499948,with Chabazite
pH,3987.0,10.69712242763983,0.2232701201641228,9.260772,10.478845,10.82079,10.887375,11.01165,with Chabazite
MassWater,3987.0,0.08144017474542262,0.029252002247543294,0.02353125,0.056335285,0.08188067,0.1065233,0.1373174,with Chabazite
Ca_aq,3987.0,1.9412275994983696e-05,1.9186899641674097e-05,4.17079e-06,1.177615e-05,1.771306e-05,2.386794e-05,0.0004529847,with Chabazite
Si_aq,3987.0,0.001135764138148984,0.0003354837237031494,0.0001299,0.000894279,0.001127616,0.001362526,0.00211937,with Chabazite
Al_aq,3987.0,3.561857934963632e-06,2.965856503347931e-06,1.194511e-07,6.645480999999999e-07,3.41155e-06,6.3071385e-06,1.019353e-05,with Chabazite
S_aq,3987.0,0.005971538668673188,0.001733411595640453,0.001654461,0.0046952185,0.005872045,0.0072221525000000005,0.01186176,with Chabazite
K_aq,3987.0,0.013075852758715827,0.0036780325647919037,0.003642608,0.01037303,0.01289463,0.015723595,0.0235802,with Chabazite
C_aq,3987.0,3.577507428241786e-05,9.434903910469017e-06,7.299112e-06,2.8954775e-05,3.516662e-05,4.220862e-05,6.637873e-05,with Chabazite
O_aq,3987.0,0.027290495084524705,0.00762563471301,0.007567661,0.021667205000000002,0.02695443,0.032740245,0.04890236,with Chabazite
H_aq,3987.0,0.0009362385848056181,0.0002793326808365408,5.398413e-05,0.0007205250000000001,0.0009500497,0.00115434,0.001614273,with Chabazite
Ca_s,3987.0,0.99137346473539,0.06819081925923813,0.8996288,0.935373,0.9784082,1.0344525,1.229633,with Chabazite
Si_s,3987.0,0.48993287218459997,0.07844621619875305,0.2995695,0.4350318,0.5046274,0.5561236,0.5991389,with Chabazite
Al_s,3987.0,0.09975042152244797,0.022910909823059388,0.0600104,0.08042244,0.09966536,0.1193581,0.1399901,with Chabazite
S_s,3987.0,0.0297916959618761,0.008678367737114487,0.01066541,0.022513005,0.03002765,0.037202055,0.04702786,with Chabazite
K_s,3987.0,0.004907661927987478,0.0025707379410706286,0.0,0.002921903,0.00464847,0.0066521225,0.01439576,with Chabazite
C_s,3987.0,0.7095416809631302,0.06864029597036798,0.4734508,0.66673295,0.7240861,0.76567785,0.7999656,with Chabazite
O_s,3987.0,4.75739389967394,0.3409222724320851,3.863137,4.5173305,4.741868,4.981494,5.935803,with Chabazite
H_s,3987.0,2.251233560321044,0.4161937312876336,1.05614,1.9556265000000002,2.252955,2.5497025,3.363009,with Chabazite
Portlandite,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
AmorfSi,3987.0,0.044927718334915975,0.07199509997076389,0.0,0.0,0.0,0.07246630500000001,0.4127303,with Chabazite
Gibbsite,3987.0,0.031428886599573616,0.037974868714940595,0.0,0.0,0.01092234,0.059521845000000004,0.1392897,with Chabazite
Katoite,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Monosulfate,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Gypsum,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Ettringite,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Straetlingite,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Chabazite,3987.0,0.03416076729070479,0.01799981024010252,1.534701e-05,0.019910064999999998,0.03539313,0.04773868,0.06997472,with Chabazite
Calcite,3987.0,0.679749984800602,0.07010352212768119,0.4369377,0.63635655,0.6949449,0.7360729500000001,0.7842618,with Chabazite
Hemicarbonate,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Monocarbonate,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Thaumasite,3987.0,0.0297916959618761,0.008678367737114487,0.01066541,0.022513005,0.03002765,0.037202055,0.04702786,with Chabazite
mETss,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Al_ET_ss,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
Ca_ET_ss,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
S_ET_ss,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
C_ET_ss,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
H2O_ET_ss,3987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Chabazite
mCSHQ,3987.0,0.03520224183212975,0.01596742780133503,0.0,0.02311539,0.03453173,0.04773223,0.07197806,with Chabazite
Ca_ss,3987.0,0.18808762468888837,0.08558444492911038,0.0,0.12324025,0.1842634,0.25515965,0.3860646,with Chabazite
Si_ss,3987.0,0.27857038914888155,0.12598939762389716,0.0,0.1831517,0.274022,0.3773204,0.569137,with Chabazite
K_ss,3987.0,0.004907661927987478,0.0025707379410706286,0.0,0.002921903,0.00464847,0.0066521225,0.01439576,with Chabazite
H2O_ss,3987.0,0.42663340837689495,0.19394360538394648,0.0,0.27983199999999997,0.4182849,0.5790469,0.8736986,with Chabazite
V_s,3987.0,61.26755367193379,4.4115481739155396,48.96199,58.218014999999994,61.20136,64.251745,75.52797,with Chabazite
Gel_water,3987.0,0.14444110265793955,0.0659831253603868,0.0,0.09433760999999999,0.1414588,0.1962178,0.2973514,with Chabazite
AltoSi,3987.0,0.10460139514707685,0.030993614000416263,0.05042109315964878,0.08060932979082064,0.1013963186882755,0.12355456760448005,0.22871775355676785,with Chabazite
CatoCO2,3987.0,1.4077239808254711,0.13984221302912464,1.12681356563985,1.3031899385189378,1.391733879116472,1.4979930167396418,1.9243058315933275,with Chabazite
T,46013.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,no Chabazite
CaO,46013.0,1.1637432183948015,0.14095223134985393,0.9000085,1.046465,1.169367,1.284961,1.399995,no Chabazite
SiO2,46013.0,0.4464414313172364,0.08636191679467292,0.3000033,0.3713904,0.4446326,0.5206618,0.5999942,no Chabazite
Al2O3,46013.0,0.050010659677265125,0.011555064823919527,0.0300008,0.03998652,0.05001385,0.06002333,0.06999926,no Chabazite
SO3,46013.0,0.03493386519070697,0.008661858422124443,0.02000073,0.02742059,0.03490563,0.04243263,0.04999967,no Chabazite
K2O,46013.0,0.009000714225175495,0.0017324135868256858,0.006000193,0.0075,0.009000357,0.01050317,0.0119999,no Chabazite
CO2,46013.0,0.3737186336673114,0.22001811125507068,0.001004178,0.1848196,0.3686467,0.5544741,0.7999569,no Chabazite
H2O,46013.0,0.09995216357768456,0.02886213860417191,0.0500004,0.07493253,0.09994066,0.1249142,0.149999,no Chabazite
pH,46013.0,12.796410218851195,0.3494839512352725,10.8066,12.67025,12.87633,13.02242,13.4799,no Chabazite
MassWater,46013.0,0.06586528458420189,0.02966060716089769,8.488139e-08,0.04059847,0.0659206,0.09096365,0.1329952,no Chabazite
Ca_aq,46013.0,0.00010111810831127392,0.00012703585114646893,9.764647e-11,1.774591e-05,4.234814e-05,0.0001363429,0.0007688359,no Chabazite
Si_aq,46013.0,6.972630902375429e-05,0.00014613394091290348,5.87635e-12,2.641284e-06,8.290192e-06,4.343026e-05,0.001503925,no Chabazite
Al_aq,46013.0,4.144187887187568e-05,4.9288002196706257e-05,1.662557e-11,2.254715e-06,2.11091e-05,6.668673e-05,0.0002976354,no Chabazite
S_aq,46013.0,0.00038884914994552353,0.0007424028150760255,1.248673e-09,2.220808e-05,5.427832e-05,0.0003816668,0.007642171,no Chabazite
K_aq,46013.0,0.006843860295005343,0.0030511326310383525,1.618087e-08,0.004530533,0.006522177,0.008811525,0.01699564,no Chabazite
C_aq,46013.0,1.2266184756152527e-05,1.8855494262504824e-05,3.377748e-12,1.506332e-06,3.238255e-06,1.34318e-05,0.0001258835,no Chabazite
O_aq,46013.0,0.00800374388017821,0.0036186152066296534,2.02104e-06,0.005376315,0.007633932,0.01020568,0.03533166,no Chabazite
H_aq,46013.0,0.006171998127780077,0.0035968903269409966,1.384471e-08,0.003167626,0.005776182,0.008681714,0.01748083,no Chabazite
Ca_s,46013.0,1.1636420982591875,0.14092530752102986,0.8998167,1.046393,1.169255,1.28487,1.39999,no Chabazite
Si_s,46013.0,0.4463717046986721,0.08634405834857577,0.299768,0.3713406,0.4445592,0.5205688,0.5999908,no Chabazite
Al_s,46013.0,0.09997987735487797,0.02310623458419352,0.05982612,0.07994104,0.09998905,0.1200048,0.1399945,no Chabazite
S_s,46013.0,0.03454501602460174,0.00868173616879361,0.01506791,0.02704176,0.03449579,0.04206458,0.0499854,no Chabazite
K_s,46013.0,0.011157568187099298,0.0033555329404912904,0.003516614,0.008628638,0.0108467,0.01341808,0.02283857,no Chabazite
C_s,46013.0,0.3737063675175493,0.22000717141466752,0.001004141,0.184818,0.3686363,0.554447,0.79995,no Chabazite
O_s,46013.0,4.975405972246973,0.48182522315963855,3.350146,4.629015,4.969185,5.323289,6.461669,no Chabazite
H_s,46013.0,3.824848157238172,0.6624266338847872,1.650037,3.35284,3.83391,4.301814,5.834454,no Chabazite
Portlandite,46013.0,0.06587089837353738,0.1241392073413657,0.0,0.0,0.0,0.08178208,0.7343349,no Chabazite
AmorfSi,46013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Chabazite
Gibbsite,46013.0,0.009009636017414767,0.027937489631287202,0.0,0.0,0.0,0.0,0.1399546,no Chabazite
Katoite,46013.0,0.00010853683182759786,0.001433008343926558,0.0,0.0,0.0,0.0,0.04291764,no Chabazite
Monosulfate,46013.0,0.0005899739193386238,0.004087146519368252,0.0,0.0,0.0,0.0,0.04950871,no Chabazite
Gypsum,46013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Chabazite
Ettringite,46013.0,8.8448177688914e-10,1.8972701081298378e-07,0.0,0.0,0.0,0.0,4.069766e-05,no Chabazite
Straetlingite,46013.0,0.015299232998715554,0.021542672622469675,0.0,0.0,0.0,0.0329258,0.0699747,no Chabazite
Chabazite,46013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Chabazite
Calcite,46013.0,0.3412473259224473,0.22227949077425688,0.0,0.1478926,0.3357846,0.5240984,0.795973,no Chabazite
Hemicarbonate,46013.0,0.0009516911736380155,0.0052318249676595475,0.0,0.0,0.0,0.0,0.05976243,no Chabazite
Monocarbonate,46013.0,0.0009516911736380155,0.0052318249676595475,0.0,0.0,0.0,0.0,0.05976243,no Chabazite
Thaumasite,46013.0,0.009966472980202371,0.015832156296893597,0.0,0.0,0.0,0.02279869,0.04974235,no Chabazite
mETss,46013.0,0.010883248975099239,0.007846878431629433,0.0,0.0,0.01251133,0.01746146,0.02284897,no Chabazite
Al_ET_ss,46013.0,0.01746960585967826,0.012598533369633447,0.0,0.0,0.02007762,0.02802603,0.03670131,no Chabazite
Ca_ET_ss,46013.0,0.05240881495611408,0.037795598178385736,0.0,0.0,0.06023284,0.08407807,0.1101039,no Chabazite
S_ET_ss,46013.0,0.023988475766251054,0.017258668815889777,0.0,0.0,0.02758315,0.03847449,0.0499854,no Chabazite
C_ET_ss,46013.0,0.002215931715312031,0.0017400526189393364,0.0,0.0,0.002533171,0.003717488,0.005109225,no Chabazite
H2O_ET_ss,46013.0,0.279513680874461,0.20157652456341238,0.0,0.0,0.3212418,0.4484164,0.5872209,no Chabazite
mCSHQ,46013.0,0.07591297980483776,0.017818847643520628,0.02899398,0.06385699,0.07404114,0.08826594,0.1221489,no Chabazite
Ca_ss,46013.0,0.5579213720100841,0.16332948949514353,0.1747667,0.4369565,0.5512261,0.6730149,0.971046,no Chabazite
Si_ss,46013.0,0.42110599885467154,0.0842418152816702,0.192113,0.3523394,0.4185156,0.4879272,0.5999908,no Chabazite
K_ss,46013.0,0.011157568187099298,0.0033555329404912904,0.003516614,0.008628638,0.0108467,0.01341808,0.02283857,no Chabazite
H2O_ss,46013.0,1.0434931145632758,0.26403066951106874,0.3752307,0.8707053,1.016245,1.228819,1.725346,no Chabazite
V_s,46013.0,66.55215969139155,6.213549724725128,48.29359,61.90122,66.62782,71.23828,84.13396,no Chabazite
Gel_water,46013.0,0.4164449021928585,0.12197468473493918,0.1361167,0.3267843,0.408226,0.4998833,0.7348651,no Chabazite
AltoSi,46013.0,0.11642498010263047,0.035863052879550876,0.05044724899501502,0.08935978499451261,0.11230882642627518,0.13842808990727318,0.23136509919413364,no Chabazite
CatoCO2,46013.0,10.346032697028239,41.57297418159223,1.3191487261979364,2.078550310346602,3.1266951171143083,6.219147540690035,1255.600102770624,no Chabazite
T,47541.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,with Calcite
CaO,47541.0,1.1497470035884816,0.14437962254275735,0.9000085,1.024543,1.149619,1.274847,1.399995,with Calcite
SiO2,47541.0,0.45005924268526115,0.08663477245252191,0.3000033,0.3751814,0.4499201,0.5251444,0.5999942,with Calcite
Al2O3,47541.0,0.04983463943017606,0.011553203031618409,0.0300008,0.03980808,0.0497436,0.0598139,0.06999874,with Calcite
SO3,47541.0,0.03502541342020572,0.008659464643165034,0.02000021,0.02753142,0.03504215,0.04252845,0.04999967,with Calcite
K2O,47541.0,0.00900103612671168,0.0017326398447547763,0.006000068,0.007501509,0.00900082,0.0105021,0.0119999,with Calcite
CO2,47541.0,0.42005570205990617,0.2194690048593836,0.01188372,0.2302296,0.42015,0.610064,0.7999932,with Calcite
H2O,47541.0,0.10000203389726763,0.028866875212967828,0.0500004,0.07501782,0.09997042,0.1250386,0.149999,with Calcite
pH,47541.0,12.608098125176163,0.6727888515847102,9.260772,12.51306,12.83486,12.99905,13.4799,with Calcite
MassWater,47541.0,0.06751281203849059,0.029900113625164683,8.488139e-08,0.04231307,0.06755641,0.0925438,0.1373174,with Calcite
